395,1,M,33,6,4,11/12/2015 17:54,7.5E-4,0.08
396,1,M,24,4,2,11/12/2015 17:55,5.0E-4,0.04
397,1,M,33,1,0,11/12/2015 17:55,1.25E-4,0.0
398,1,M,33,4,3,11/12/2015 17:55,5.0E-4,0.06
399,1,M,58,1,0,11/12/2015 17:55,1.25E-4,0.0
400,1,M,24,2,0,11/12/2015 17:57,2.5E-4,0.0
401,1,M,58,3,1,11/12/2015 17:57,3.75E-4,0.02
402,1,M,24,3,0,11/12/2015 17:57,3.75E-4,0.0
403,1,M,33,3,1,11/12/2015 17:58,3.75E-4,0.02
404,1,M,33,4,2,11/12/2015 17:58,5.0E-4,0.04
405,1,M,33,3,1,11/12/2015 17:58,3.75E-4,0.02
406,1,M,24,4,2,11/12/2015 17:59,5.0E-4,0.04
407,1,M,24,2,0,11/12/2015 17:59,2.5E-4,0.0
408,1,M,33,3,1,11/12/2015 18:04,3.75E-4,0.02
409,1,F,6,3,1,11/12/2015 18:20,3.75E-4,0.02
410,1,M,24,3,2,11/12/2015 18:20,3.75E-4,0.04
411,1,F,6,4,3,11/12/2015 18:20,5.0E-4,0.06
412,1,M,24,2,1,11/12/2015 18:20,2.5E-4,0.02
413,1,M,24,3,2,11/12/2015 18:20,3.75E-4,0.04
414,1,M,33,2,1,11/12/2015 18:20,2.5E-4,0.02
415,1,M,24,3,0,11/12/2015 18:20,3.75E-4,0.0
